FECH;ORIGEN;CANTI;FOBDOL;FOBPES
2312;CAN;1569;408;1631152
2312;CAN;28840;6922;27847050
2312;CAN;72190;11323;45135764
2312;CAN;27364;6938;27791148
2312;CAN;2;1227;4855617
2312;CAN;2400;410;1639963
2312;CAN;500;75;301741
2312;CAN;5600;1502;6044551
2312;CAN;30800;8263;33245112
2312;CAN;12914;3089;12323281
2312;CAN;487;2370;9535008
2312;CAN;10520;1157;4627076
2312;CAN;72;432;1727356
2312;CAN;1600;252;991013
2312;CAN;400;72;283146
2312;CAN;11;750;2999933
2312;CAN;9650;2606;10421766
2312;CAN;950;5818;23269876
2312;CAN;45;323;1291971
2312;CAN;275400;82809;331226335
2312;CAN;1250;213;834226
2312;CAN;5580;932;3657247
2312;CAN;108;444;1752678
2312;CAN;2290;730;2918384
2312;CAN;2040;396;1582175
2312;CAN;1432;552;2209285
2312;CAN;105;473;1889731
2312;CAN;301;1942;7764973
2312;CAN;40;5;19572
2312;CAN;205;1455;5792546
2312;CAN;7554;32400;129031009
2312;CAN;298;3239;12898415
2312;CAN;668;2631;10499887
2312;CAN;126;461;1843257
2312;CAN;3045;9948;39685165
2312;CAN;1;1260;4975160
2312;CAN;3;7340;28982284
2312;CAN;68050;13771;55249391
2312;CAN;84180;12697;51033652
2312;CAN;125123;18061;72252273
2312;CAN;96;124;484887
2312;CAN;18;8;30540
2312;CAN;264;499;1952703
2312;CAN;6420;1798;7232122
2312;CAN;33;3092;12338883
2312;CAN;762;2896;11457115
2312;CAN;24;48;191928
2312;CAN;26055;12767;50898195
2312;CAN;1582;13570;52535577
2312;CAN;86867;32226;128891063
2312;CAN;13418;2078;8282208
2312;CAN;31871;6145;24504003
2312;CAN;7413;1436;5741181
2312;CAN;10730;2269;8980468
2312;CAN;2667;1378;5530393
2312;CAN;3686;900;3588681
2312;CAN;613;1225;4898175
2312;CAN;7446;38907;155346509
2312;CAN;78;166;666646
2312;CAN;4047;14822;58908599
2312;CAN;622;2874;11401782
2312;CAN;1314;5956;23740989
2312;CAN;12972;23443;93734334
2312;CAN;170;594;2362999
2312;CAN;304;1515;6025752
2312;CAN;8995;38478;149173200
2312;CAN;26;141;555967
2312;CAN;184;417;1676099
2312;CAN;6381;11454;45800693
2312;CAN;700;5390;21469179
2312;CAN;6121;17025;68493581
2312;CAN;4533;10381;41665939
2312;CAN;39;676;2702993
2312;CAN;1115;3887;15614171
2312;CAN;1843;5271;21074387
2312;CAN;124;263;1059794
2312;CAN;33;2106;8151338
2312;CAN;2;61;236546
2312;CAN;1;88;342159
2312;CAN;90;1159;4487785
2312;CAN;19;1130;4374467
2312;CAN;1;23649;92594242
2312;CAN;465;3209;12833711
2312;CAN;224;1165;4659095
2312;CAN;7;61;243595
2312;CAN;14;59;235195
2312;CAN;884;3273;13092305
2312;CAN;4;8;31988
2312;CAN;6553;4880;19452723
2312;CAN;29;1434;5514765
2312;CAN;8361;968;3720123
2312;CAN;17400;1375;5286306
2312;CAN;6000;663;2548725
2312;CAN;0;472;1814558
2312;CAN;2;100;402321
2312;CAN;15456;2057;8226095
2312;CAN;50;5589;22256600
2312;CAN;3;5510;21944810
2312;CAN;10;5050;20114908
2312;CAN;1;1950;7767143
2312;CAN;600;20;77157
2312;CAN;1300;9;33824
2312;CAN;400;4;15827
2312;CAN;1;50;201161
2312;CAN;4;35790;143107553
2312;CAN;2;1950;7699653
2312;CAN;450;63;251342
2312;CAN;9050;1448;5776868
2312;CAN;90425;23486;93719630
2312;CAN;1200;240;957492
2312;CAN;130925;20197;80602993
2312;CAN;9808;34742;138606542
2312;CAN;11250;4075;16484272
2312;CAN;97500;6825;26422646
2312;CAN;184639;51099;204148768
2312;CAN;402740;54220;213899430
2312;CAN;685575;97339;384896685
2312;CAN;3602;547;2177668
2312;CAN;1200;360;1421474
2312;CAN;34700;9750;38985962
2312;CAN;1800;324;1279327
2312;CAN;400;76;305764
2312;CAN;9950;1864;7360079
2312;CAN;9750;1758;7072803
2312;CAN;1704;442;1767108
2312;CAN;1900;418;1671762
2312;CAN;8280;1819;7252529
2312;CAN;80;0;320
2312;CAN;550;360;1421474
2312;CAN;2300;922;3687474
2312;CAN;3450;735;2900203
2312;CAN;1740;1464;5867438
2312;CAN;4550;514;2055234
2312;CAN;682;4195;16732335
2312;CAN;271;1540;6155906
2312;CAN;68325;17428;69744541
2312;CAN;55700;8737;35088154
2312;CAN;208394;29879;119194446
2312;CAN;96;124;494066
2312;CAN;36;62;247751
2312;CAN;1200;600;2399658
2312;CAN;1160;2087;8208937
2312;CAN;18050;5332;21390321
2312;CAN;1956;5531;21879181
2312;CAN;3;708;2799853
2312;CAN;322994;88998;354144546
2312;CAN;5200;780;3072728
2312;CAN;53043;5354;21302307
2312;CAN;280;39;156742
2312;CAN;14229;14303;57063531
2312;CAN;1620;3894;15570198
2312;CAN;294881;91545;363717844
2312;CAN;1536;1134;4527824
2312;CAN;184602;126277;504074469
2312;CAN;490;22070;87306272
2312;CAN;1;802;3202162
2312;CAN;6;2308;9132202
2312;CAN;8;15172;60031963
2312;CAN;3;150;591388
2312;CAN;400;4;15827
2312;CAN;11;27659;110620554
2312;CAN;36;562;2223303
2312;CAN;24576;151101;593189500
2312;CAN;383;2591;10465896
2312;CAN;947;3500;13800605
2312;CAN;1;5000;19992550
2312;CAN;480;86;345471
2312;CAN;30800;3080;12315411
2312;CAN;350;61;240453
2312;CAN;102100;10210;40824787
2312;CAN;4275;914;3586976
2312;CAN;9390;62256;248930039
2312;CAN;1200;388;1521628
2312;CAN;16;12;48959
2312;CAN;2080;536;2143312
2312;CAN;1080;275;1107992
2312;CAN;10800;1944;7773103
2312;CAN;27088;6683;26400095
2312;CAN;188496;19031;76096843
2312;CAN;113248;11325;45282326
2312;CAN;1420;2660;10417593
2312;CAN;2492;5383;21075663
2312;CAN;1050;3770;14759213
2312;CAN;2250;315;1233360
2312;CAN;1322;1990;7956235
2312;CAN;16405;20211;79133022
2312;CAN;840;176;692506
2312;CAN;25;134;535988
2312;CAN;18180;4563;18241008
2312;CAN;25300;3865;15323623
2312;CAN;85430;10483;41426850
2312;CAN;6800;1904;7582680
2312;CAN;36565;11163;44455931
2312;CAN;30100;15284;61827142
2312;CAN;2500;375;1516958
2312;CAN;10401;6486;25924931
2312;CAN;5376;1668;6445776
2312;CAN;36260;5471;21667484
2312;CAN;4872;9815;38833133
2312;CAN;381;3189;12612358
2312;CAN;27300;2730;10915932
2312;CAN;56656;5666;22653958
2312;CAN;3137;2495;9810829
2312;CAN;25500;3620;14320286
2312;CAN;14750;2340;9256759
2312;CAN;4600;920;3721602
2312;CAN;1250;375;1468286
2312;CAN;40;240;942185
2312;CAN;290;38;151465
2312;CAN;3900;1008;3978996
2312;CAN;5200;1220;4795234
2312;CAN;43;168;665092
2312;CAN;34205;8209;32474610
2312;CAN;1705;2199;8700760
2312;CAN;1218;2076;8213752
2312;CAN;6590;12446;49233300
2312;CAN;257;589;2328154
2312;CAN;490;1759;6958789
2312;CAN;559;1100;4350677
2312;CAN;33670;4714;18647227
2312;CAN;6350;1334;5275166
2312;CAN;1880;790;3123563
2312;CAN;10116;5055;19995312
2312;CAN;1700;688;2714621
2312;CAN;1237;1326;5146503
2312;CAN;257;4650;17770621
2312;CAN;62850;18269;73072356
2312;CAN;52020;6915;27518814
2312;CAN;439720;57208;226838753
2312;CAN;6850;3497;14146134
2312;CAN;6720;6367;25141144
2312;CAN;65509;20118;80354277
2312;CAN;42780;7602;30072600
2312;CAN;36305;6959;27560530
2312;CAN;848;242;954844
2312;CAN;18850;2660;10225657
2312;CAN;1650;360;1437464
2312;CAN;1565;578;2286575
2312;CAN;17;134;528366
2312;CAN;6526;45815;182668528
2312;CAN;1696;11674;46477623
2312;CAN;30;249;995738
2312;CAN;2;1;3990
2312;CAN;9778;41151;162687367
2312;CAN;565;1808;7229306
2312;CAN;4998;29241;116584559
2312;CAN;1688;7088;28339440
2312;CAN;5935;24333;96839667
2312;CAN;50;164;655756
2312;CAN;12;69;277274
2312;CAN;1715;5670;22672893
2312;CAN;2418;14405;57600697
2312;CAN;7565;45826;182351172
2312;CAN;49;220;881202
2312;CAN;5;49;195996
2312;CAN;5;59;237435
2312;CAN;887;6250;24835185
2312;CAN;8504;33205;131694650
2312;CAN;1451;7962;31700272
2312;CAN;49496;227721;907297269
2312;CAN;2471;12775;50537752
2312;CAN;84;325;1285977
2312;CAN;230;832;3291490
2312;CAN;10529;33214;131390915
2312;CAN;750;2122;8215217
2312;CAN;11200;2016;8060996
2312;CAN;12550;1255;5018130
2312;CAN;25500;2981;11796091
2312;CAN;50375;5038;20142494
2312;CAN;77625;10213;40440449
2312;CAN;2640;8448;33779412
2312;CAN;10940;1118;4425557
2312;CAN;3134;3159;12478119
2312;CAN;15810;3851;15297408
2312;CAN;2257;2465;9758490
2312;CAN;422549;105146;403084340
2312;CAN;2500;392;1566416
2312;CAN;9221;13679;52334723
2312;CAN;11400;1516;6061741
2312;CAN;10046;25280;96926703
2312;CAN;17159;29585;113307748
2312;CAN;14675;44226;169264316
2312;CAN;5187;28527;109030321
2312;CAN;600;1093;4192351
2312;CAN;1400;3370;12881073
2312;CAN;231480;34549;132201528
2312;CAN;256221;906056;3464481882
2312;CAN;333;3724;14402262
2312;CAN;9222;2712;10433119
2312;CAN;158;894;3416913
2312;CAN;183276;46300;185292166
2312;CAN;323788;47813;189814094
2312;CAN;557710;79283;315058983
2312;CAN;8130;2187;8829403
2312;CAN;8750;2313;9354169
2312;CAN;1680;1104;4465923
2312;CAN;15820;2733;10931838
2312;CAN;600;90;362089
2312;CAN;20983;36808;147084596
2312;CAN;223150;19884;79328013
2312;CAN;323666;94908;373457095
2312;CAN;21000;1970;7877065
2312;CAN;72800;10305;40666850
2312;CAN;67845;10384;39957050
2312;CAN;26140;8802;35007420
2312;CAN;6197;42941;169405377
2312;CAN;525;2226;8819658
2312;CAN;1580;10630;42407321
2312;CAN;140;754;3008121
2312;CAN;11;68;270013
2312;CAN;140;1190;4707497
2312;CAN;735;2532;10080617
2312;CAN;420;1344;5316703
2312;CAN;1512;4477;17708497
2312;CAN;0;2912;11642661
2312;CAN;775;114;455573
2312;CAN;200;28;111528
2312;CAN;200;29;116308
2312;CAN;1;233;913822
2312;CAN;2;1615;6323811
2312;CAN;176;873;3483240
2312;CAN;400;2112;8327679
2312;CAN;304;5788;22901331
2312;CAN;3330;17848;69881420
2312;CAN;100;1100;4398321
2312;CAN;100;1100;4398321
2312;CAN;1633;1267982;5004332241
2312;CAN;1788;5834;23037362
2312;CAN;864;2824;11246822
2312;CAN;5;1060;4238421
2312;CAN;5;1020;4078480
2312;CAN;10;1740;6957407
2312;CAN;5;700;2798957
2312;CAN;10;2120;8476841
2312;CAN;461;449;1771512
2312;CAN;135;1198;4728772
2312;CAN;769563;9615;38280881
2312;CAN;120;11720;46361489
2312;COL;48;1157;4654009
2312;COL;40;232;934873
2312;COL;7;55;223127
2312;COL;54;868;3493715
2312;COL;19;506;2035382
2312;COL;40;692;2785872
2312;COL;8;816;3282054
2312;COL;496;3379;13592737
2312;COL;42;163;655622
2312;COL;20;280;1116215
2312;COL;132;1986;7908050
2312;COL;359;7405;29300124
2312;COL;82;3998;15694561
2312;COL;59;1980;7916912
2312;COL;2;80;320113
2312;COL;24;344;1347848
2312;COL;42;871;3409870
2312;COL;77;1039;4085922
2312;COL;45;280;1102305
2312;COL;136;2323;9095544
2312;COL;440;2683;10503846
2312;COL;120;463;1811356
2312;COL;186;726;2853763
2312;COL;24;134;523062
2312;COL;337;1190;4680726
2312;COL;72;425;1664371
2312;COL;1115;3058;11979016
2312;COL;992;1904;7487297
2312;COL;324;11617;45937283
2312;COL;30;195;780309
2312;COL;18;444;1777258
2312;COL;48;1593;6370266
2312;COL;215;1074;4193451
2312;COL;309;3349;13084356
2312;COL;781;10717;42297315
2312;COL;43;397;1536540
2312;COL;1156;30242;119572818
2312;COL;481;9913;39040189
2312;COL;27;550;2131156
2312;COL;908;15245;60574299
2312;COL;94;1041;4105692
2312;COL;64;2066;8222651
2312;COL;431;5683;22481035
2312;COL;75;3217;12455268
2312;COL;375;6580;26024538
2312;COL;15;62;246548
2312;COL;50;281;1089774
2312;COL;90;1753;6839849
2312;COL;134;1752;6780845
2312;COL;82;895;3548367
2312;COL;5328;13710;53967027
2312;COL;1;26;104921
2312;COL;78;1355;5399807
2312;COL;29;2504;9837478
2312;COL;14;509;2034122
2312;COL;171;9257;36571384
2312;COL;70;1666;6642892
2312;COL;4;65;260103
2312;COL;2;472;1825427
2312;COL;240;5477;21576384
2312;COL;1;26;102282
2312;COL;2;23;90366
2312;COL;2;35;135501
2312;COL;9;129;514368
2312;COL;2;63;250307
2312;COL;2;39;156142
2312;COL;4;329;1306591
2312;COL;20;250;968714
2312;COL;2;29;117196
2312;COL;1;51;205843
2312;COL;127;4913;19313525
2312;COL;153;1558;6215312
2312;COL;80;1007;4027659
2312;COL;252;4411;17544267
2312;COL;245;17611;69553923
2312;COL;290;2122;8247452
2312;COL;40;246;965977
2312;COL;45;261;1045131
2312;COL;470;11398;44649656
2312;COL;10;21;82369
2312;COL;78;4815;18852472
2312;COL;6;271;1083316
2312;COL;14;173;683955
2312;COL;14;812;3245990
2312;COL;207;1239;4896142
2312;COL;102;1674;6610221
2312;COL;2;15;61617
2312;COL;58;4475;17740608
2312;COL;191;5285;20907675
2312;COL;694;12080;47721523
2312;COL;430;8860;35044720
2312;COL;78;963;3801555
2312;COL;260;2146;8470353
2312;COL;177;8249;31937140
2312;COL;10;229;887994
2312;COL;292;4311;17087327
2312;COL;31;510;2009528
2312;COL;72;1474;5761085
2312;COL;6;93;361322
2312;COL;10;103;410887
2312;COL;10;31;123154
2312;COL;25;205;819695
2312;COL;23;670;2634163
2312;COL;587;12490;49005993
2312;COL;10;164;653836
2312;COL;599;11609;45919050
2312;COL;116;3206;12817424
2312;COL;43;644;2527837
2312;COL;178;1823;7268502
2312;COL;16;215;841699
2312;COL;4;413;1598367
2312;COL;227;2918;11454188
2312;COL;240;537;2122106
2312;COL;9;46;184891
2312;COL;415;7336;29045896
2312;COL;836;16360;64630581
2312;COL;159;1748;6977934
2312;COL;91;3519;14045543
2312;COL;612;9376;37089698
2312;COL;43;2;9771
2312;COL;151;4828;19232202
2312;COL;959;21853;86137270
2312;COL;49;495;1972894
2312;COL;69;1123;4474392
2312;COL;122;973;3874729
2312;COL;2;36;143354
2312;COL;60;1028;4093802
2312;COL;302;10281;40254536
2312;COL;667;12733;50796985
2312;COL;1564;27507;109741430
2312;COL;770;11096;44198586
2312;KOR;78;3033;12129400
2312;KOR;45;1655;6616894
2312;KOR;82;1020;4078640
2312;KOR;66;2724;10892421
2312;KOR;26;509;2036601
2312;KOR;12;181;723570
2312;KOR;74580;43559;173060983
2312;KOR;494;3594;14369645
2312;KOR;122820;80364;319467725
2312;KOR;1380;15902;63053800
2312;KOR;90;1;3599
2312;KOR;63180;41104;163426752
2312;KOR;18705;11281;44634028
2312;KOR;1038;11700;46782567
2312;KOR;90;1;3999
2312;KOR;38;0;1519
2312;KOR;21900;5694;22772754
2312;KOR;6690;4186;16727284
2312;KOR;290;3;11598
2312;KOR;1205;722;2850276
2312;KOR;14600;3796;14862972
2312;KOR;2180;1655;6492160
2312;KOR;1002;10021;38302024
2312;KOR;8;8;31760
2312;KOR;953;953;3779113
2312;KOR;300;300;1190007
2312;KOR;553;553;2194362
2312;KOR;1;1;3957
2312;KOR;36880;14908;59978015
2312;KOR;6000;1041;4149742
2312;KOR;125400;21969;87582066
2312;KOR;3860;921;3706181
2312;KOR;73490;30359;120414535
2312;KOR;183900;34941;139175244
2312;KOR;2400;456;1816316
2312;KOR;12240;3650;14540091
2312;KOR;261;2232;8890391
2312;KOR;354;2272;9083615
2312;KOR;73290;22620;90397735
2312;KOR;200;38;149438
2312;KOR;1868620;382031;1525237055
2312;KOR;40600;18332;72750378
2312;KOR;282160;52827;211328847
2312;KOR;20;54;215920
2312;KOR;34486;33350;133357494
2312;KOR;222;474;1892590
2312;KOR;19600;8199;32977810
2312;KOR;12600;2394;9550983
2312;KOR;28200;5358;21376009
2312;KOR;4240;1192;4795666
2312;KOR;29150;12519;49569344
2312;KOR;600;114;454079
2312;KOR;1630;11688;46627866
2312;KOR;50;344;1374488
2312;KOR;28200;10229;40865020
2312;KOR;9700;1843;7153669
2312;KOR;444150;86573;343038616
2312;KOR;13530;7259;28765563
2312;KOR;27740;4704;18924375
2312;KOR;116440;20948;83840068
2312;KOR;1840;447;1799180
2312;KOR;840;714;2838682
2312;KOR;32190;9673;38717093
2312;KOR;4000;707;2774734
2312;KOR;494700;105930;423609235
2312;KOR;17424;7067;27901371
2312;KOR;250;3;9789
2312;KOR;100;1;3915
2312;KOR;7800;4791;19120426
2312;KOR;258;632;2520279
2312;KOR;88200;16758;66856879
2312;KOR;9300;1767;7109012
2312;KOR;78000;15174;60302214
2312;KOR;11880;4039;15982145
2312;KOR;30785;3197;12786178
2312;KOR;6811;4552;18129137
2312;KOR;12;8;31069
2312;KOR;624;2751;10801207
2312;KOR;61950;9787;38855532
2312;KOR;1200;180;719732
2312;KOR;7400;2807;11227200
2312;KOR;8900;1529;6113722
2312;KOR;1500;270;1079846
2312;KOR;99;1;3959
2312;KOR;412;3356;13422087
2312;KOR;26100;6264;24747113
2312;KOR;15000;2892;11440198
2312;KOR;258389;57505;228139240
2312;KOR;210;372;1470401
2312;KOR;620;87;342980
2312;KOR;600;168;664588
2312;KOR;178904;65047;254429223
2312;KOR;53030;9381;37414138
2312;KOR;241180;45463;180533058
2312;KOR;21490;7332;28601433
2312;KOR;2215;1395;5500800
2312;KOR;202;1857;7293051
2312;KOR;1200;336;1343499
2312;KOR;10800;1836;7341264
2312;KOR;300;3;11998
2312;KOR;250;3;9999
2312;KOR;60850;15628;61871338
2312;KOR;33600;7377;29208856
2312;KOR;713160;138408;547034944
2312;KOR;480;72;287959
2312;KOR;10;40;158235
2312;KOR;102480;33380;130916349
2312;KOR;600;108;418117
2312;KOR;90650;16851;66189772
2312;KOR;11550;1964;7549284
2312;KOR;2800;965;3817424
2312;KOR;2198;18038;71692420
2312;KOR;300;3;11870
2312;KOR;300;3;11870
2312;KOR;11680;2803;10852449
2312;KOR;1840;350;1374833
2312;KOR;13300;2691;10605133
2312;KOR;7600;1064;4119223
2312;KOR;35450;11502;45360935
2312;KOR;1360;258;1029077
2312;KOR;9360;1750;6939115
2312;KOR;1710;687;2748576
2312;KOR;18000;3240;12955172
2312;KOR;240;51;197909
2312;KOR;6700;1679;6641923
2312;KOR;830;464;1834737
2312;KOR;118520;28978;115429426
2312;KOR;30;50;197003
2312;KOR;600;150;593382
2312;KOR;3900;609;2409131
2312;KOR;14900;4355;17121153
2312;KOR;31200;5616;22455632
2312;KOR;75;8552;33830290
2312;KOR;200;2170;8496483
2312;KOR;120;503;2001804
2312;CIV;4750;2005;8066536
2312;CRI;6;72;282420
2312;CRI;36;341;1336258
2312;CRI;152;833;3183424
2312;CRI;259;1469;5665378
2312;CRI;2;19;75022
2312;CRI;1;10;37906
2312;CRI;12;130;510664
2312;CRI;6;54;211756
2312;CRI;8;128;502184
2312;CRI;21;450;1765772
2312;CRI;23;234;917659
2312;CRI;6;96;376638
2312;CRI;16;270;1060115
2312;CRI;1;24;94179
2312;CRI;84;868;3401209
2312;CRI;69;1201;4705404
2312;CRI;2;29;112984
2312;CRI;4;8425;33895544
2312;CRI;133;808;3087452
2312;CRI;32;320;1223056
2312;CRI;21;252;991013
2312;CRI;12;269;1057080
2312;CRI;903;13182;52149186
2312;CRI;27;1283;5045906
2312;CRI;12;386;1519553
2312;CRI;81;3056;12016029
2312;CRI;24;974;3831916
2312;CRI;12;353;1387418
2312;CRI;12;336;1321350
2312;CRI;77;2210;8690631
2312;CRI;90;53;209081
2312;CRI;8600;3268;13070137
2312;CRI;37;771;3101895
2312;CRI;25;435;1750096
2312;CRI;2;16;64371
2312;CRI;140;2068;7951067
2312;CRI;9168;7706;29628106
2312;CRI;1;0;192
2312;CRI;101;4701;18482096
2312;CRI;11;97;391297
2312;CRI;19;372;1429616
2312;CRI;212;3094;12327282
2312;CRI;56;808;3237521
2312;CRI;57;798;3143731
2312;CRI;362;4639;18399008
2312;CRI;2;18;70206
2312;CRI;344;4297;16719053
2312;CRI;148;1819;7120860
2312;CRI;994;22307;88009006
2312;CRI;49;85;336978
2312;CRI;331;3372;13358403
2312;CRI;942;9146;36194883
2312;CRI;1078;2889;11579480
2312;CRI;123;3241;12553689
2312;CRI;24;684;2717804
2312;CRI;10393;18210;70013952
2312;CRI;46;368;1414890
2312;CRI;24;324;1245718
2312;CRI;856;19622;78712096
2312;CRI;3056;48025;189646511
2312;CRI;70;1227;4718351
2312;CRI;4887;56132;222789988
2312;CRI;2067;24756;98954956
2312;CRI;189;2023;7777166
2312;CRI;560;15311;58869693
2312;CRI;10;42;161982
2312;CRI;19;2576;10300162
2312;CRI;181;4424;17689608
2312;CRI;2999;2887;11099966
2312;CRI;16476;54180;216226517
2312;CRI;314;316;1250336
2312;CRI;941;13482;53805802
2312;CRI;135;1934;7719200
2312;CRI;2400;5378;21453805
2312;CRI;2719;5465;21801933
2312;CRI;56;240;956774
2312;CRI;123;413;1646168
2312;CRI;868;1679;6700290
2312;CRI;150;251;999382
2312;CRI;48;45;181405
2312;CRI;2181;11126;44389010
2312;CRI;229;2097;8364291
2312;CRI;421;3341;13327251
2312;CRI;348;6680;26710047
2312;CRI;623;8533;34043947
2312;CRI;26;58;230197
2312;CRI;77;417;1661687
2312;CRI;57;242;963596
2312;CRI;140;842;3357406
2312;CRI;25;666;2606149
2312;CRI;118;1162;4560049
2312;CRI;284;2851;11312897
2312;CRI;120;953;3772058
2312;CRI;32;237;938148
2312;CRI;2917;6668;26601123
2312;CRI;1688;4523;18044216
2312;CRI;666;3721;14756348
2312;CRI;337;2352;9294667
2312;CRI;26;257;1016373
2312;CRI;68;1169;4626758
2312;CRI;18;150;587197
2312;CRI;22;242;968818
2312;CRI;64;1268;5018517
2312;CRI;94;1278;5056344
2312;CRI;193;2353;9342665
2312;CRI;44;714;2816941
2312;CRI;142;1813;7199602
2312;CRI;49;697;2768188
2312;CRI;302;3391;13455328
2312;CRI;8000;16880;67224600
2312;CRI;25700;6650;26484023
2312;CRI;355;5267;20621865
2312;CRI;39;3036;11672843
2312;CRI;1000;30000;119982900
2312;CRI;136;1722;6887018
2312;CRI;14;409;1636567
2312;CRI;45;4762;18743589
2312;CRI;17;1694;6661807
2312;CRI;8;89;355149
2312;CRI;249;9076;35615606
2312;CRI;211;3916;15479726
2312;CRI;6;7;27839
2312;CRI;141;2789;10723214
2312;CRI;358;4740;18640949
2312;CRI;10;450;1761944
2312;CRI;24;2861;11442369
2312;CRI;31;8074;31751732
2312;CRI;6178;1377;5496998
2312;CRI;40000;3000;11746290
2312;CRI;222;67;266394
2312;CRI;2;2;9600
2312;CRI;30;143;560611
2312;CRI;1184;3424;13514953
2312;CRI;1041;41645;164206380
2312;CRI;12;192;753748
2312;CRI;524;35;141605
2312;CRI;110;116;460079
2312;CRI;7;28;109647
2312;CRI;56;331;1319579
2312;CRI;391;1283;5118503
2312;CRI;287;1526;6101686
2312;CRI;62;407;1594089
2312;CRI;60;1331;5324080
2312;CRI;200;1520;6079863
2312;CRI;2800;368;1470367
2312;CRI;973;2843;11192162
2312;CRI;146;53;209920
2312;CRI;12;72;280854
2312;CRI;6;34;135549
2312;CRI;200;24;94078
2312;CRI;21;155;614881
2312;CRI;1100;6525;25817859
2312;CRI;39;118;466495
2312;CRI;64;191;769881
2312;CRI;164;170;678450
2312;CRI;50431;6080;23239020
2312;CRI;225;230;918900
2312;CRI;12;2976;11704764
2312;CRI;100;10;39326
2312;CRI;65;110;432738
2312;CRI;457;641;2558793
2312;CRI;33;816;3228400
2312;CRI;61;744;2971090
2312;CRI;10;139;552737
2312;CRI;15;98;383744
2312;CRI;222;519;2008066
2312;CRI;1421;3412;13400974
2312;CRI;621;1649;6476089
2312;CRI;37;62;251008
2312;CRI;338;4128;16474273
2312;CRI;731;2881;11412975
2312;CRI;305;1014;4023783
2312;CRI;12;201;786767
2312;CRI;780;1111;4349716
2312;CRI;56;446;1779336
2312;CRI;616;1450;5703172
2312;CRI;399;4354;17385968
2312;CRI;898;3241;12806805
2312;CRI;36;668;2641652
2312;CRI;6;24;95302
2312;CRI;300;535;2076600
2312;CRI;452;3568;14135704
2312;CRI;1091;4457;17422457
2312;CRI;46;62;246794
