DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
2311;MEX;84;3000;12015180
2311;MEX;300000;5880;23373529
2311;MEX;55566;45676;184248412
2311;MEX;100000;36800;146283312
2311;MEX;14448;63068;254404300
2311;MEX;19180;83300;329681964
2311;MEX;4320;77544;308677074
2311;MEX;24000;40945;162288374
2311;MEX;37786;111303;453830081
2311;MEX;31804;48231;196658927
2311;MEX;304;1492;6083907
2311;MEX;764;2661;10850965
2311;MEX;2213;11225;45767796
2311;MEX;154;776;3163115
2311;MEX;112;1387;5656429
2311;MEX;3;220500;889459515
2311;MEX;23085;81288;328173930
2311;MEX;275;1724;6959914
2311;MEX;180418;284335;1150503257
2311;MEX;10386;33445;135023779
2311;MEX;3931;14379;58052128
2311;MEX;862;3414;13781756
2311;MEX;2376;3907;15848761
2311;MEX;1;10000;39635700
2311;MEX;70075;174977;708189395
2311;MEX;10279;29468;117517993
2311;MEX;6589;13530;53781258
2311;MEX;3803;17385;70476779
2311;MEX;24171;63516;253107227
2311;MEX;2820;9159;36407213
2311;MEX;4061;22270;91677612
2311;MEX;124488;35197;139504981
2311;MEX;15384;5103;20286554
2311;MEX;49200;17766;70620455
2311;MEX;8160;3965;15760834
2311;MEX;103193;245389;1003860013
2311;MEX;3792;11455;46877558
2311;MEX;248;1497;6078410
2311;MEX;163654;271336;1107876491
2311;MEX;2681;14650;59480101
2311;MEX;17724;44159;179797285
2311;MEX;42116;101057;411766167
2311;MEX;29624;84802;344307785
2311;MEX;12636;48283;196309840
2311;MEX;18998;98957;402337974
2311;MEX;28495;155245;631195561
2311;MEX;2430;50131;205152186
2311;MEX;200;600;2455398
2311;MEX;144;4546;18535268
2311;MEX;1662;15029;61278133
2311;MEX;1536;26026;106118760
2311;MEX;578;11255;45891016
2311;MEX;10;2017;8224727
2311;MEX;1;7000;28398580
2311;MEX;327500;15428;61790747
2311;MEX;232;2375;9513900
2311;MEX;227500;7385;29575806
2311;MEX;18417;51035;204396675
2311;MEX;768;2405;9558978
2311;MEX;46620;477635;1912956833
2311;MEX;178;5110;20312789
2311;MEX;4;12201;49255817
2311;MEX;21830;77933;312126741
2311;MEX;5770;35809;142344753
2311;MEX;22922;61020;242559992
2311;MEX;291;1454;5777793
2311;MEX;525;2277;9051280
2311;MEX;41664;70931;281956314
2311;MEX;53136;1099620;4470824000
2311;MEX;1516500;166761;662890381
2311;MEX;11481;162540;646112758
2311;MEX;7603;12960;52321982
2311;MEX;214200;296881;1222138179
2311;NIC;38;789;3127613
2311;NIC;686680;72387;286911932
2311;NIC;200;15579;61749963
2311;NIC;17;267;1058590
2311;NIC;457;3062;12172839
2311;NIC;1573;4635;18425099
2311;NIC;1021;4048;16091005
2311;NIC;1653;7309;29053297
2311;NIC;180;545;2166424
2311;NIC;20;385;1558137
2311;NIC;200;400;1618844
2311;NIC;100;750;3035333
2311;NIC;109;8431;34122277
2311;NIC;21;2133;8634145
2311;NIC;3900;7145;28917896
2311;NIC;23680;58828;233896931
2311;NIC;2590;5184;20928793
2311;NIC;792000;364;1467922
2311;NIC;20000;9904;40269210
2311;NIC;932;1998;7907624
2311;NIC;570;1170;4658220
2311;NIC;389;3557;14441060
2311;NIC;15050;33369;132832808
2311;NIC;100000;175;706508
2311;NIC;161;204;828103
2311;NIC;68;993;3961163
2311;NIC;1;1;2220
2311;NIC;20;1;4037
2311;NIC;4;4;16149
2311;NIC;30;2;6056
2311;NIC;1;950;3842285
2311;NIC;115800;412873;1697306661
2311;NIC;1500;5820;23630763
2311;NIC;24981;32883;135288923
2311;NIC;5741;40392;160632521
2311;NIC;2;133326;542075518
2311;NIC;1;60315;244101440
2311;NIC;5006;27464;112993791
2311;NIC;22569;43202;173007539
2311;NIC;8012;26832;108522292
2311;NIC;3;1814;7364787
2311;NIC;403;23525;95514298
2311;NIC;1033;21785;88452114
2311;NIC;648;2403;9757434
2311;NIC;6;3121;12670835
2311;NIC;100;1000;4060150
2311;NIC;1;1;4060
2311;NIC;1;50;203008
2311;NIC;457;15111;59892951
2311;NIC;705;9865;39098795
2311;NIC;732;22600;89577197
2311;NIC;337;6224;24668824
2311;NIC;16;690;2744020
2311;NIC;3287;37140;147699838
2311;NIC;7;24;95444
2311;NIC;75;274;1089654
2311;NIC;40;20;79537
2311;NIC;8119;42733;172519625
2311;NIC;658;12930;52199090
2311;NIC;2155;11345;45117051
2311;NIC;1135;6954;27656457
2311;NIC;4875;171651;682630193
2311;NIC;50;16300;64884921
2311;NIC;126;70368;280113379
2311;NIC;2566;30173;123040641
2311;NIC;150;2249;9256153
2311;NIC;40000;6915;27916442
2311;NIC;2;25;101186
2311;NIC;8;99;401797
2311;NIC;9850;42158;172458811
2311;NIC;2;52498;216111342
2311;NIC;26;16990;69942264
2311;NIC;360;2232;8939294
2311;NIC;84;1995;7990095
2311;NIC;316;8971;35930194
2311;NIC;4707;15028;59764985
2311;NIC;4637;12962;51547880
2311;NIC;807;2704;10751864
2311;NIC;6371;11469;45608747
2311;NIC;239;833;3313304
2311;NIC;236;869;3457147
2311;NIC;275;3492;13886966
2311;NIC;2423;7266;28897469
2311;NIC;426;622;2472282
2311;NIC;18;14168;56398133
2311;NGA;43344;81631;336133609
2311;NGA;14;3;12353
2311;NGA;6;32;129708
2311;NGA;150;30;123531
2311;NGA;5;3;10294
2311;NGA;18;4;14824
2311;NOR;22240;61618;249375188
2311;NOR;1;5000;20284700
2311;NZL;20791;332651;1341858390
2311;NZL;13437;37083;150444317
2311;NZL;48;2500;10092975
2311;NZL;19293;130410;518393435
2311;NLD;12616;40500;161590585
2311;NLD;6400;1091;4448487
2311;NLD;119745;20911;85264775
2311;NLD;8621;38252;154432207
2311;NLD;150;1834;7405821
2311;NLD;45456;103813;423289811
2311;NLD;12366;33446;135026080
2311;NLD;2213;6208;25062230
2311;NLD;1519;7564;30535569
2311;NLD;1191;7717;31156126
2311;NLD;200;2636;10643042
2311;NLD;360;4281;17454175
2311;NLD;221;3631;14805266
2311;NLD;363;127;512723
2311;NLD;363;24;96893
2311;NLD;100;10;40372
2311;NLD;30;15;60558
2311;NLD;30;9;36335
2311;NLD;14700;4356;17381196
2311;NLD;22464;46783;191452866
2311;NLD;12113;36442;146999784
2311;NLD;6480;1032;4101498
2311;NLD;121965;21234;84405272
2311;NLD;45408;95410;379432054
2311;NLD;304;2645;10513318
2311;NLD;3852;22829;90746217
2311;NLD;72;149;590420
2311;NLD;72;229;912005
2311;NLD;204;1087;4320048
2311;NLD;870;8103;32208485
2311;NLD;3206;42174;167644889
2311;NLD;1884;7098;28214831
2311;NLD;24;799;3177647
2311;NLD;1106;20461;81333203
2311;NLD;6;12;47701
2311;NLD;2;10;39751
2311;NLD;6;12;47701
2311;NLD;12;36;143103
2311;NLD;20;60;238505
2311;NLD;8;8;31801
2311;NLD;65;386;1532397
2311;NLD;56;205;813303
2311;NLD;6;6;23851
2311;NLD;7;56;222605
2311;NLD;5;25;99377
2311;NLD;1;5000;20300750
2311;NLD;160464;283960;1143737194
2311;NLD;110602;331595;1330642724
2311;NLD;1579;8400;33391869
2311;NLD;46130;31143;126040847
2311;NLD;12616;45459;183375088
2311;NLD;120000;594000;2430844020
2311;NLD;21000;6293;25069856
2311;NLD;10555;48476;192694793
2311;NLD;1216;4356;17445080
2311;NLD;292;1818;7279637
2311;NLD;91262;155850;628404197
2311;NLD;26408;54460;219131526
2311;NLD;20960;3365;13658027
2311;NLD;237480;41338;168460368
2311;NLD;23712;9357;37870751
2311;NLD;1216;4356;17445080
2311;NLD;2487;14290;58580005
2311;NLD;5224;12674;51126375
2311;NLD;1089;2696;10876819
2311;NLD;212;554;2236355
2311;NLD;45;43;173455
2311;NLD;8680;1984;8136763
2311;NLD;20738;88137;360683643
2311;NLD;44920;53709;218994409
2311;NLD;22992;28547;113900387
2311;NLD;3783;207014;852190980
2311;NLD;7500;32188;127392582
2311;NLD;21888;52973;210666140
2311;NLD;31760;50094;206099762
2311;NLD;504;2164;8634960
2311;NLD;28872;112767;449486034
2311;NLD;1685;6863;27381219
2311;NLD;4329;25537;101656609
2311;NLD;3000;21366;84562782
2311;NLD;8073;113850;454248977
2311;NLD;12468;50996;201828816
2311;NLD;19110;82876;336548238
2311;NLD;43840;100557;405399829
2311;NLD;21440;57378;234809220
2311;NLD;95754;231122;935376036
2311;NLD;686000;1494779;6155065242
2311;NLD;698450;1685053;6748738488
2311;NLD;45141;96328;392471592
2311;NLD;19149;93860;380109762
2311;NLD;12981;41285;163395110
2311;NLD;403940;51607;212415497
2311;NLD;7350;1141;4697029
2311;NLD;108160;181703;739456605
2311;NLD;9530;44268;182264571
2311;NLD;73227;229176;916896859
2311;NLD;26214;130632;537830356
2311;NLD;2722;16200;65348046
2311;NLD;243605;70644;287223669
2311;NLD;16026;63316;257431186
2311;NLD;23616;43602;174629107
2311;NLD;4960;23062;93106524
2311;NLD;12654;55741;225035797
2311;NLD;11168;29949;118704720
2311;NLD;867;4036;15998673
2311;NLD;610920;78979;317681691
2311;NLD;14700;7653;30841636
2311;NLD;19970;59833;243963054
2311;NLD;2041;12150;49011035
2311;NLD;15757;100272;398588237
2311;NLD;3494;20475;81389968
2311;NLD;300;1050;4173845
2311;NLD;16828;13569;54880442
2311;NLD;38613;149226;597659845
2311;NLD;1920;277;1119682
2311;NLD;101471;376467;1541138122
2311;NLD;21569;8182;33683380
2311;NLD;22127;17069;70265251
2311;NLD;22127;17491;72004305
2311;NLD;19608;29627;119610232
2311;NLD;20720;36262;149277804
2311;NLD;47424;84932;342884845
2311;NLD;45736;80975;322461549
2311;NLD;21000;86338;343202433
2311;NLD;47616;69343;284303141
2311;NLD;520864;1055027;4269243224
2311;NLD;315144;713931;2855358984
2311;NLD;24000;25727;104120970
2311;NLD;389800;803759;3222190112
2311;NLD;24000;16397;66359815
2311;NLD;587448;1171967;4700910112
2311;NLD;2020;1666542;6693100302
2311;NLD;45424;89171;363300716
2311;NLD;13500;336852;1366588353
2311;NLD;27000;655169;2649835550
2311;NLD;24000;22803;93870972
2311;NLD;21120;44194;178741457
2311;NLD;23080;31775;129559759
2311;NLD;21546;24158;98860912
2311;PAK;43;21355;87391707
2311;PAK;237010;42140;173474667
2311;PAK;169679;35972;147999034
2311;PSE;26;12000;49371315
2311;PAN;3;340;1399641
2311;PAN;40000;800;3293272
2311;PAN;70;840;3457936
2311;PAN;64;1586;6528912
2311;PAN;121;980;4034258
2311;PAN;10;450;1852466
2311;PAN;20;700;2881613
2311;PAN;450;588;2420555
2311;PAN;3;105;432242
2311;PAN;1;2200;9056498
2311;PAN;44;2420;9962148
2311;PAN;1;90;370493
2311;PAN;29599;1578;6495979
2311;PAN;600;1203;4905160
2311;PAN;1001;3729;15056579
2311;PAN;908900;25186;101679174
2311;PAN;117502;66583;266667588
2311;PAN;9295;29780;118378697
2311;PAN;7;108560;441382162
2311;PAN;417;4587;18233738
2311;PAN;6;3597;14404759
2311;PAN;34850;170068;688163155
2311;PAN;1359;5907;23412808
2311;PAN;12630;41205;164157464
2311;PAN;883;855;3461736
2311;PAN;486;3384;13497728
2311;PAN;4336;13980;56517973
2311;PAN;14880;39425;159276485
2311;PAN;300;1760;7122914
2311;PAN;4757;16848;68041356
2311;PAN;346;3073;12178465
2311;PAN;2970;21949;88263913
2311;PAN;931;17061;69046813
2311;PAN;2379;15838;64098371
2311;PAN;1680;10711;43301504
2311;PAN;24;932;3771583
2311;PAN;21285;20400;81091836
2311;PAN;12;10450;42292300
2311;PAN;48;509;2093351
2311;PAN;1090;5834;23786969
2311;PAN;10163;38118;151084709
2311;PAN;137;1184;4877016
2311;PAN;49151;50814;202036116
2311;PAN;1743;6537;25908827
2311;PAN;253;2707;11138206
2311;PAN;140;1500;6171435
2311;PAN;168;1800;7405722
2311;PAN;123;1320;5430863
2311;PAN;104000;23728;95792829
2311;PAN;29;134;533417
2311;PAN;1;24;94199
2311;PAN;45;145;577779
2311;PAN;2;6;24671
2311;PAN;192;363;1442481
2311;PAN;2;4;15700
2311;PAN;733;5563;22905668
2311;PAN;500;10;40471
2311;PAN;4690;37627;149637354
2311;PAN;1080;363;1438300
2311;PAN;274;755;3109653
2311;PAN;14;141;560011
2311;PAN;1005;5102;20434217
2311;PAN;190;503;2000226
2311;PAN;82;163;648894
2311;PAN;68;331;1326316
2311;PAN;8;181;720008
2311;PAN;15;68;270227
2311;PAN;10;162;656037
2311;PAN;10;290;1173662
2311;PAN;220;9156;37700517
2311;PAN;0;10;41332
2311;PAN;45;4418;18191713
2311;PAN;1;150;601400
2311;PAN;45;147;603492
2311;PAN;46;3700;14708032
2311;PAN;2;1331;5288937
2311;PAN;267;60239;244886603
2311;PAN;229;1057;4353943
2311;PAN;45;372;1529812
2311;PAN;2;100;400826
2311;PAN;20;90;358853
2311;PAN;2;3390;13481488
2311;PAN;60;14088;56000472
2311;PAN;1;37;149829
2311;PAN;120;822;3292159
2311;PAN;82;49610;201703842
2311;PAN;249;18231;73795393
2311;PAN;45;464;1909300
2311;PAN;2199;13340;54930251
2311;PAN;183;253;1040792
2311;PAN;2;1253;5016658
2311;PAN;45;4340;17871561
2311;PAN;91;389;1602530
2311;PAN;42;6750;27785130
2311;PAN;500;925;3743577
2311;PAN;45;4458;18355228
2311;PAN;137;177;728588
2311;PAN;1;201;800027
2311;PAN;45;714;2938810
2311;PAN;1;71;281794
2311;PAN;412;4384;18053399
2311;PAN;183;4845;19950017
2311;PAN;45;305;1257260
2311;PAN;229;1470;6051798
2311;PAN;274;1114;4588941
2311;PAN;45;103;422436
2311;PAN;2062;1286;5296404
2311;PAN;7;599;2400112
2311;PAN;91;323;1329361
2311;PAN;229;1002;4126645
2311;PAN;4;109;436231
2311;PAN;6;913;3757822
2311;PAN;112;5234;21553741
2311;PAN;18;841;3461347
2311;PAN;119;5036;20734935
2311;PAN;13;2793;11499529
2311;PAN;125;4066;16283853
2311;PAN;158;7100;29235494
2311;PAN;312;293;1165814
2311;PAN;3;3;11925
2311;PAN;2;2;7950
2311;PAN;34;68;271303
2311;PAN;10;22;87310
2311;PAN;20;102;410118
2311;PAN;7;7;28035
2311;PAN;6;36;146179
2311;PAN;60;17092;70380723
2311;PAN;25998;19117;76026364
2311;PAN;31086;63561;251930098
2311;PAN;6771;16276;64509480
2311;PAN;6508;21075;83533348
2311;PAN;17160;38528;153150638
2311;PAN;10741;44595;176498178
2311;PAN;5;123;489214
2311;PAN;5;84;332954
2311;PAN;6;96;379621
2311;PAN;11;5;18997
2311;PAN;140;548;2179144
2311;PAN;2277;8795;34959446
2311;PAN;481;1287;5116855
2311;PAN;1161;5755;22877438
2311;PAN;102;26373;104835526
2311;PAN;1000;10458;43051669
2311;PAN;50;476;1923286
2311;PAN;25;86;354027
2311;PAN;502;2770;11260368
2311;PAN;3172;21075;85688395
2311;PAN;10288;47554;193343033
2311;PAN;8352;27802;112908867
2311;PAN;28678;57459;236494795
2311;PAN;812;2575;10470629
2311;PAN;1482;3427;14025233
2311;PAN;750;1644;6650266
2311;PAN;1056;4705;19104021
2311;PAN;2133;14696;59698384
2311;PAN;929;16512;67574026
2311;PAN;7215;46755;191337953
2311;PAN;10735;42244;170857898
2311;PAN;860;5044;20477732
2311;PAN;749;2079;8443001
2311;PAN;85;407;1644619
2311;PAN;3301;63104;250843443
2311;PAN;1500;10112;40943216
2311;PAN;27000;5400;22217166
2311;PAN;15000;750;2985503
2311;PAN;2000;480;1910722
2311;PAN;8172;21867;86923412
2311;PAN;20;543;2195643
2311;PAN;181;4363;17344311
2311;PAN;4645;12442;49492523
2311;PAN;6577;13434;53478232
2311;PAN;10085;33965;135087821
2311;PAN;4847;17051;67875598
2311;PAN;483;3066;12187069
2311;PAN;825;14689;60468467
2311;PAN;1135;13229;54456764
2311;PAN;4287;57353;236098704
2311;PAN;85;4623;18295148
2311;PAN;710;6429;25554621
2311;PAN;3;185;762104
2311;PAN;18;26;105448
2311;PAN;19;45;179409
2311;PAN;8;2;8598
2311;PAN;4;3;10987
2311;PAN;1638;11512;46626398
2311;PAN;60000;3969;16053752
2311;PAN;32;2283;9396446
2311;PAN;17;1665;6853381
2311;PAN;770;40039;164823982
2311;PAN;22;658;2708799
2311;PAN;2228;37720;155276005
2311;PAN;243;20760;85458474
2311;PAN;92;4175;17187051
2311;PAN;215;14691;60475259
2311;PAN;62;8984;36984762
2311;PAN;574;5873;24178215
2311;PAN;6;553;2277792
2311;PAN;79759;166509;674310430
2311;PAN;8669;20681;83388658
2311;PAN;6563;20253;83079674
2311;PAN;450;189;778036
2311;PAN;16;21;85067
2311;PAN;44;625;2573280
2311;PAN;63;1051;4325425
2311;PAN;14;375;1543557
2311;PAN;16;169;695786
2311;PAN;77;221;911043
2311;PAN;18;116;475713
2311;PAN;21;513;2110576
2311;PAN;15;453;1866668
2311;PAN;21;623;2563689
2311;PAN;18;246;1012681
2311;PAN;17;315;1295120
2311;PAN;7;266;1096166
2311;PAN;4600;410;1687802
2311;PAN;3265;26227;106144930
2311;PAN;1836;18589;75230797
2311;PAN;423;1336;5407465
2311;PAN;10;557;2292570
2311;PAN;2;10;41319
2311;PAN;386;239;950425
2311;PAN;88;21186;85685047
2311;PAN;243;25332;100256251
2311;PAN;74;651;2577537
2311;PAN;15;212;870659
2311;PAN;165;1530;6300194
2311;PAN;7551;80813;319840256
2311;PAN;5;80;316622
2311;PAN;75;15840;62965426
2311;PAN;368;100908;405705078
2311;PAN;12;6420;26177165
2311;PAN;22;13760;56659690
2311;PAN;8;1393;5514163
2311;PAN;63990;46389;183597547
2311;PAN;1;1;5460
2311;PAN;1076;2525;10294884
2311;PAN;2380;9146;37293245
2311;PAN;1527;8117;33098497
2311;PAN;27000;6240;24732677
2311;PAN;102;2881;11745637
2311;PAN;430;1490;6073347
2311;PAN;9268;27495;112107296
2311;PAN;601;5958;24295304
2311;PAN;509;4638;18909862
2311;PAN;1200;4813;19567021
2311;PAN;23490;33189;131545498
2311;PAN;24595;24834;99085247
2311;PAN;11697;23097;91410635
2311;PAN;1920;5072;20620874
2311;PAN;3932;6689;27194199
2311;PAN;9840;28550;116078142
2311;PAN;5107;7045;28644182
2311;PAN;940;3676;14914042
2311;PAN;1051;2657;10781237
2311;PAN;4078;10187;41328048
2311;PAN;6117;10497;42585821
2311;PAN;15150;4394;17737394
2311;PAN;23;43;173475
2311;PAN;1488;2683;10885095
2311;PAN;3867;15000;60853897
2311;PAN;21650;32713;132714678
2311;PAN;8505;2265;9188361
2311;PAN;200;687;2773550
2311;PAN;15380;44042;177804307
2311;PAN;707;5185;21035640
2311;PAN;2;2815;11431028
2311;PAN;443;6683;27134307
2311;PAN;26;893;3623684
2311;PAN;725;1530;6171760
2311;PAN;9980;24616;99296114
2311;PAN;4522;11364;46782370
2311;PAN;1368;3058;12586680
2311;PAN;15;3722;15112203
2311;PAN;3440;15965;63550959
2311;PAN;119;19768;78612980
2311;PAN;4839;24406;99092752
2311;PAN;56;846;3387560
2311;PAN;64;18232;72742398
2311;PAN;13;11982;47696388
2311;PAN;2;2890;11504136
2311;PAN;12;2480;9931467
2311;PAN;263;24450;98597470
2311;PAN;4;5331;21352377
2311;PAN;57;143;590319
2311;PAN;50;10;40602
2311;PAN;1;10;40602
2311;PAN;18900;30149;119844591
2311;PAN;1750;115067;465390482
2311;PAN;15150;4394;17464558
2311;PAN;4320;1266;5119055
2311;PAN;4016;2002;8096785
2311;PAN;1665;5034;20008894
2311;PAN;2100;2736;10875846
2311;PAN;1512;1013;4026925
2311;PAN;5870;30557;121465633
2311;PAN;2573;6653;26446353
2311;PAN;6796;2734;10869645
2311;PAN;23633;37092;147443084
2311;PAN;60;953;3789851
2311;PAN;13464;43849;174305470
2311;PAN;300;1401;5569101
2311;PAN;22;1;4045
2311;PAN;1200;10210;41320710
2311;PAN;4080;6467;25706430
2311;PAN;33600;53587;214886667
2311;PAN;70;532;2160000
2311;PAN;524;1335;5421112
2311;PAN;4000;32794;134923656
2311;PAN;4084;13327;54184783
2311;PAN;3300;214541;882685207
2311;PAN;1002;4549;18106953
2311;PAN;9399;28549;113646098
2311;PAN;147;274;1092296
2311;PAN;205;1279;5090998
2311;PAN;7090;44863;182773801
2311;PAN;390;2288;9107773
2311;PAN;3771;14325;57022819
2311;PAN;299;2396;9538521
2311;PAN;7616;44982;179056587
2311;PAN;6642;41233;167633870
2311;PAN;1890;4631;18432492
2311;PAN;4907;4193;17252370
2311;PAN;36083;18854;77571482
2311;PAN;8640;13565;55809521
2311;PAN;25000;5945;23719896
2311;PAN;13028;105444;419738842
2311;PAN;1765;19882;80464924
2311;PAN;6260;33453;136013442
2311;PAN;36;343;1404651
2311;PAN;130;1376;5632601
2311;PAN;24000;6967;28511754
2311;PAN;400;7291;28899459
2311;PAN;319;6727;26663847
2311;PAN;810;2567;10422161
2311;PAN;13923;45660;184336925
2311;PAN;45;148;597060
2311;PAN;200;25679;102120240
2311;PAN;171;3931;15634787
2311;PAN;2068;22918;91788045
2311;PAN;90;1100;4466165
2311;PAN;222;49646;200429770
2311;PAN;67;18017;72737931
2311;PAN;478;29304;119486240
2311;PAN;50;1238;5048034
2311;PAN;860;506;2043303
2311;PAN;430;1706;6885549
2311;PAN;1417;11093;44864212
2311;PAN;1417;10202;41260514
2311;PAN;576;612;2517945
2311;PAN;234;19440;77275074
2311;PAN;2196;21628;86009505
2311;PAN;9914;39307;156317650
2311;PAN;51000;8386;33349780
2311;PAN;105;1994;8204306
2311;PAN;31;686;2820798
2311;PAN;1;28;116229
2311;PAN;81;82;339223
2311;PAN;4;56;228960
2311;PAN;2;21;85536
2311;PAN;4;97;397770
2311;PAN;3;36;148814
2311;PAN;10;71;290181
2311;PAN;1;356;1465016
2311;PAN;1;593;2441749
2311;PAN;1;28;116188
2311;PAN;1;34;141573
2311;PAN;2;1454;5980738
2311;PAN;1;2733;11244931
2311;PAN;2;43;175762
2311;PAN;2;61;248915
2311;PAN;82;531;2187739
2311;PAN;18406;4769;19636453
2311;PAN;113;502;2065855
2311;PAN;2;20;82354
2311;PAN;288;311;1281020
2311;PAN;458;3555;14637636
2311;PAN;120;552;2272976
2311;PAN;60;169;696717
2311;PAN;540;9378;38377871
2311;PAN;6267;169739;681511635
2311;PAN;347;13213;53873217
2311;PAN;13584;8187;33212220
2311;PAN;900;756;3067047
2311;PAN;1360;5750;23443690
2311;PAN;297;1125;4588384
2311;PAN;1781;2835;11560603
2311;PAN;3059;24797;99311550
2311;PAN;288;470;1908385
2311;PAN;12200;10912;43251070
2311;PAN;970;4898;20153232
2311;PAN;5355;19799;80245916
2311;PAN;584;781;3167334
2311;PAN;100;800;3291432
2311;PAN;3000;1260;5111744
2311;PAN;16;207;841247
2311;PAN;10000;4600;18661924
2311;PAN;4;1386;5622919
2311;PAN;1;776;3146887
2311;PAN;2661;37386;151674544
2311;PAN;27600;13296;53941074
2311;PAN;354;6067;24614266
2311;PAN;1589;7385;29814325
2311;PAN;517;6720;26712605
2311;PAN;905;15729;62522203
2311;PAN;3600;2412;9785339
2311;PAN;12200;797;3158965
2311;PAN;400000;124819;513542880
2311;PAN;7;4399;17618259
2311;PAN;9;16080;64401365
2311;PAN;2;14195;57308235
2311;PAN;1;3192;12784152
2311;PAN;6;89604;362637487
2311;PAN;3400;13749;56502338
2311;PAN;16673;41373;167031066
2311;PAN;11871;24929;98808233
2311;PAN;3088;39226;155473411
2311;PAN;176;1204;4770553
2311;PAN;72;403;1598111
2311;PAN;1762;7258;28769414
2311;PAN;24000;46320;187002641
2311;PAN;182;28300;113251939
2311;PAN;7363;35424;140813588
2311;PAN;7760;5513;22364409
2311;PAN;1;5000;20235550
2311;PAN;6;7118;28789146
2311;PAN;1000;6460;25567194
2311;PAN;5000;25550;101121024
2311;PAN;496;2991;11837215
2311;PAN;2600;9990;39538122
2311;PAN;9720;183614;729882970
2311;PAN;279;5464;22493706
2311;PAN;1452;25955;106847328
2311;PAN;4748;44803;184436240
2311;PAN;1176;4225;16722370
2311;PAN;660;11979;49326048
2311;PAN;57600;6339;25636855
2311;PAN;20000;17827;72951921
2311;PAN;2274;7140;29401932
2311;PAN;10;205;844336
2311;PAN;1523;5772;23768122
2311;PAN;119;63650;262090183
2311;PAN;93;81;326473
2311;PAN;128;4097;16571571
2311;PAN;10150;5118;20701177
2311;PAN;76000;1533;6200153
2311;PAN;25223;15714;63557210
2311;PAN;677;1694;6852816
2311;PAN;866;17422;70462442
2311;PAN;866;16961;68600754
2311;PAN;866;9686;39175003
2311;PAN;68;834;3372879
2311;PAN;47;633;2561307
2311;PAN;866;6018;24338648
2311;PAN;1;28;116078
2311;PAN;233;2775;11425575
2311;PAN;13;131;539049
2311;PAN;500;625;2528992
2311;PAN;20;1255;5166079
2311;PAN;5;55;226062
2311;PAN;187;4666;19212452
2311;PAN;43;2001;8237891
2311;PAN;9;529;2178351
2311;PAN;365;2857;11763268
2311;PAN;19800;16540;68088399
2311;PAN;53400;8374;33806016
2311;PAN;48920;71872;287619480
2311;PAN;1324;8771;35127540
2311;PAN;1;5;20025
2311;PAN;10;5;20025
2311;PAN;225;8;32298
2311;PAN;25;4;16149
2311;PAN;9;5;21267
2311;PAN;400;8;32298
2311;PAN;1920;7789;31446117
2311;PAN;11355;95900;387166682
2311;PAN;5190;31122;123354979
2311;PAN;4487;26866;106484519
2311;PAN;957;45711;185851896
2311;PAN;3966;234636;951905310
2311;PAN;4159;119880;487406661
2311;PAN;2150;17906;72802442
2311;PAN;7220;52640;214023186
2311;PAN;263;21062;85634320
2311;PAN;4332;5530;22484632
2311;PAN;480;1202;4888706
2311;PAN;8940;19792;80470116
2311;PAN;20;6;24395
2311;PAN;9;1;3253
2311;PAN;30;9;36592
2311;PAN;1;5000;20235550
2311;PAN;23000;19470;79051121
2311;PAN;16673;41373;169312378
2311;PAN;19999;34400;141649224
2311;PAN;3709;20015;80161276
2311;PAN;1468;7752;31047225
2311;PAN;34;26338;106331510
2311;PAN;2;6;24706
2311;PAN;8130;43354;177420103
2311;PAN;77440;65192;259144067
2311;PAN;4451;36941;147950120
2311;PAN;5;436844;1736494136
2311;PAN;10;1820;7492194
2311;PAN;20;400;1646636
2311;PAN;12240;23328;94179568
2311;PAN;188160;33308;132462297
2311;PAN;264;14339;57022994
2311;PAN;41991;125170;495905567
2311;PAN;20750;25285;102080349
2311;PAN;2000;300;1223232
2311;PAN;3205;10599;43630667
2311;PAN;2254080;116345;464454084
2311;PAN;56;5472;22217141
2311;PAN;11;700;2864631
2311;PAN;10;642;2627276
2311;PAN;23;1963;8033244
2311;PAN;29;3073;12575730
2311;PAN;322;78395;320818210
2311;PAN;3;3098;12678038
2311;PAN;24;1348;5516461
2311;PAN;1;87000;356032710
2311;PAN;4;13571;55537010
2311;PAN;20;2360;9657899
2311;PAN;4;4776;19544968
2311;PAN;2000;6720;27663485
2311;PAN;3400;257;1021717
2311;PAN;200;41;161071
2311;PAN;274000;25158;103445887
2311;PAN;272914;7428;29527644
2311;PAN;2;60538;244403852
2311;PAN;26100;8665;34704646
2311;PAN;383;2115;8559638
2311;PAN;26880;10301;40829527
2311;PAN;28000;24500;97389705
2311;PAN;15490;3472;14015186
2311;PAN;40110;7863;32031650
2311;PAN;9856;38403;155419911
2311;PAN;53704;22173;91225000
2311;PAN;28000;24500;97752305
2311;PAN;9222;35969;145215544
2311;PAN;70330;4511;17852907
2311;PAN;7336;346;1369665
2311;PAN;34500;651;2576825
2311;PAN;413088;2288;9054190
2311;PAN;11500;784;3101704
2311;PAN;11600;14336;59014076
2311;PAN;2;61986;251672945
2311;PAN;300;870;3580404
2311;PAN;100;240;986253
2311;PAN;17577;20087;81242072
2311;PAN;684;3653;14736226
2311;PAN;114;1840;7421037
2311;PAN;18;123;496161
2311;PAN;5000;5758;22887773
